month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio_mm,pending_ratio_yy
201912,28078,"huntersville, nc",,362999.5,-0.0056,-0.0191,280,-0.0997,-0.0036,67,0.1754,-0.0563,60,-0.2105,0,28,0.4,,76,-0.5957,-0.2963,93,-0.2901,0.0941,136.8558868,0.008,0.0573,2771,-0.0036,-0.0318,434984,-0.008,0.0038,373,-0.1561,0.3321,-0.0891,0.0297
201912,33063,"pompano beach, fl",,172050,0.075,-0.0942,279,0.0608,-0.1058,54,0.102,0.0189,96,-0.1724,-0.04,4,0,0,52,-0.2778,-0.3158,175,-0.1379,0.4463,153.3661346,0.0368,0.0141,1090,0.0264,-0.0268,196808,0.0119,-8.00E-04,454,-0.0258,0.6272,-0.1446,0.2394
201912,33138,"miami, fl",*,539550,-0.0137,,279,-0.0762,,97.5,-0.0051,-0.0625,44,-0.0833,-0.2143,4,,0,48,-0.3684,-0.2,62,-0.1014,0.4762,300.817757,0.0032,-0.0751,1535,0.0099,-0.1008,702520,-0.0039,-0.1497,341,-0.0809,0.2222,-0.0063,0.0965
201912,36330,"enterprise, al",,189050,0.0167,-0.0308,279,-0.0478,-0.3162,88,0.2754,-0.2281,32,-0.5556,-0.5,0,,,32,-0.5,-0.2727,58,-0.0938,0.7576,93.08744017,-7.00E-04,-0.0361,1971,0.0041,0.0418,209595,-0.0014,-0.0033,337,-0.056,0.2079,-0.0105,0.127
201912,11235,"brooklyn, ny",,585050,0.0104,-0.1359,278,-0.0447,0.4632,48.5,0.2125,-0.4785,40,-0.2857,0.4286,0,,,32,-0.2727,1.6667,94,-0.0962,0.7407,533.4584285,0.0043,0.0358,1000,0.0331,0.0309,845957,0.0437,-0.0778,372,-0.0582,0.3381,-0.0193,0.0539
201912,33579,"riverview, fl",,275050,0,-0.0129,278,0.0109,-0.1627,64.5,0.0078,0.0238,76,-0.0952,-0.24,40,1.5,2.3333,72,-0.3333,-0.28,179,-0.2284,-0.2447,120.1495853,0.0125,0.0765,2298.5,-0.0122,-0.0897,302354,0.0039,0.0413,457,-0.0986,0.6439,-0.1998,-0.07
201912,33321,"fort lauderdale, fl",*,217049.5,0.0051,0.0289,278,-0.0855,,59.5,0.1442,0.0259,80,-0.3333,-0.3103,4,-0.5,-0.5,72,-0.28,0.0588,235,-0.0167,0.7407,151.3944152,-0.007,0.0141,1224,-0.0033,-0.0208,208134,-0.012,-0.0201,513,-0.0552,0.8453,0.0591,0.3938
201912,21230,"baltimore, md",,265050,-0.0185,-0.0532,278,-0.1524,-0.1848,79.5,0.2045,0.1197,44,-0.4211,-0.3125,4,,,52,-0.5,-0.4348,15,-0.2857,-0.25,191.1825259,-0.0162,-0.0766,1390.5,-0.0025,0.0076,356935,-0.0026,-3.00E-04,293,-0.1605,0.054,-0.0101,-0.0047
201912,93561,"tehachapi, ca",,349500,0.0278,0.0281,277,-0.0948,-0.0828,69.5,-0.0974,-0.1919,56,-0.4167,-0.0667,0,-1,,48,-0.2941,-0.2,125,0.0246,0.6234,167.5865933,0.0038,0.0246,1958.5,0.0185,-0.0343,391344,0.0283,0.019,402,-0.0607,0.4513,0.0526,0.1963
201912,11963,"sag harbor, ny",,2400050,0,0.0021,277,-0.0977,-0.0072,160.5,0.0422,-0.1133,8,-0.7143,-0.5,0,-1,,16,-0.3333,-0.3333,28,0.2727,0.12,754.8913043,0.0065,0.0065,2764,0.0139,0.0664,3234111,0.0257,0.0113,305,-0.0729,0.1011,0.0294,0.0115
201912,32566,"navarre, fl",,329204,-0.0418,0.1047,277,-0.0705,-0.2131,63,0.1667,-0.1923,92,-0.1786,0.0952,12,0.5,0,44,-0.4762,-0.4211,0,,,154.1080345,-0.0029,0.1038,2038,-0.0745,-0.0405,443041,0.0219,0.1773,277,-0.0705,0,0,0
201912,63385,"wentzville, mo",,308450,0.028,0.0638,276,-0.0769,0.104,122,0.2079,0.1402,44,-0.0833,0.8333,20,4,4,36,-0.4706,-0.3571,94,-0.1296,0.2368,151.2778849,0.0136,0.0394,2106,0.012,0.0101,348563,0.0062,0.0067,370,-0.0909,0.3406,-0.0206,0.0366
201912,61201,"rock island, il",*,99050,-0.009,,276,-0.0417,,169.5,0.13,,36,-0.1,-0.1,0,,,24,0.2,0.5,86,-0.1224,1.3243,69.49225382,0.016,-0.155,1440,-0.011,0.0976,119931,-0.026,-0.0408,362,-0.0622,0.3116,-0.0287,0.0582
201912,37122,"mount juliet, tn",,435000,0.0117,0.0507,276,-0.0676,-0.2137,37,-0.075,-0.1591,112,-0.125,-0.2821,12,2,0,36,-0.55,-0.55,64,-0.2,0.0323,157.6375782,8.00E-04,0.0245,2756,0.0062,0.0095,473618,0.0115,0.0687,340,-0.0957,0.2319,-0.0384,0.0552
201912,92260,"palm desert, ca",,492500,-0.0052,-0.0052,276,0.0615,-0.1636,59,0.2041,-0.0328,76,-0.2692,0.0556,0,,,52,-0.1875,0.3,82,-0.1087,0.3016,251.2907411,5.00E-04,0.0157,1901,-0.0104,-0.0433,729146,-2.00E-04,-0.2798,358,0.017,0.2971,-0.0567,0.1062
201912,60047,"lake zurich, il",,545950,0.03,0.0128,276,-0.1636,-0.1375,79.5,0.1866,0.06,40,-0.5455,0.1111,0,,,20,-0.6667,-0.375,73,-0.1609,0.0429,163.8570675,0.0177,0.0018,3406.5,0.0217,0.0395,615403,0.0214,0.0507,349,-0.1631,0.2645,9.00E-04,0.0457
201912,76226,"argyle, tx",,448950,0.0202,-0.009,275,-0.1641,-0.2029,77.5,0.0915,-0.0064,52,-0.4091,-0.2778,20,0,-0.2857,76,-0.3667,0,122,-0.1469,0.3407,152.2892885,0.0065,0.0123,3136,-0.0054,-0.0261,579257,0.0497,0.0311,397,-0.1589,0.4436,0.009,0.1799
201912,28714,"burnsville, nc",,325050,0.0869,0.0869,274,-0.0352,-0.0805,196.5,0.1837,0.0679,12,-0.5,0,0,-1,,4,-0.8333,-0.75,30,-0.3478,1.1429,164.7617181,-0.001,0.074,1933,0.0505,0.0387,430941,0.0206,0.0885,304,-0.0788,0.1095,-0.0525,0.0625
201912,50021,"ankeny, ia",*,263750,-0.0442,,274,0.1322,,75,0.0417,,52,-0.2353,0.625,8,0,,68,-0.15,1.8333,60,-0.2683,-0.2308,181.3319946,0.0036,0.0263,1500,0,-0.0876,295605,-0.0348,-0.0819,334,0.0309,0.219,-0.1199,-0.1959
201912,33647,"tampa, fl",,329950,-0.0268,-0.0268,274,-0.0774,-0.1046,69,0.1695,-0.0282,68,-0.2273,-0.1905,0,-1,-1,88,-0.4054,-0.0435,140,-0.0968,0.1864,131.7746204,-3.00E-04,0.0072,2528.5,-0.0411,-2.00E-04,368224,-0.0155,-0.0391,414,-0.0841,0.5109,-0.0109,0.1253
201912,6902,"stamford, ct",,574300,0.0092,-0.025,274,-0.1517,0.1093,96,0.2468,-0.0588,24,-0.5385,-0.4,0,,,28,-0.5,0.1667,2,-0.3333,,268.8519939,-0.0048,-0.0821,2028.5,7.00E-04,0.0429,792121,0.0132,-0.1328,276,-0.1534,0.0073,-0.002,0.0073
201912,7024,"fort lee, nj",,463550,-0.0096,-0.0894,274,-0.1464,-0.0712,78,0.0833,-0.0714,48,-0.0769,0,0,-1,,24,-0.4,-0.25,0,,,0,,,0,,,638644,0.0274,0.0064,274,-0.1464,0,0,0
201912,33442,"deerfield beach, fl",*,137450,0.0066,0.1459,273,0.0149,,56.5,0.0089,-0.1567,92,0,0.0455,0,-1,-1,92,0.0952,0.15,135,0,0.8,139.4717391,0.0031,0.0791,949,-0.0346,0.0117,188993,-7.00E-04,0.1152,408,0.0099,0.4945,-0.0074,0.2765
201912,33312,"fort lauderdale, fl",*,383327.5,0.0221,-0.0394,273,0.0302,,57.5,-0.1418,-0.2014,64,-0.1111,0.2308,0,,-1,32,-0.5556,0,112,-0.0175,0.931,239.0307793,0,0.0538,1578.5,-0.0085,-0.0232,608106,0.0181,0.1222,385,0.0158,0.4103,-0.0199,0.2207
201912,34202,"bradenton, fl",*,557550,0.0136,0.0415,272,-0.0423,,74,0.1212,0.0278,60,-0.3182,0.3636,4,0,,56,-0.1765,0.0769,106,-0.1092,0.493,206.086226,-0.012,0.0156,2717,0.0082,0.0272,808983,-0.025,0.0303,378,-0.062,0.3897,-0.0293,0.1739
201912,50401,"mason city, ia",,128000,-0.0081,-0.0074,272,-0.1553,0.1525,94,0.3056,0.175,20,-0.6875,-0.5,0,,,16,-0.75,-0.2,24,0.5,0.3333,67.21153846,-0.026,-0.0086,1916,0.0021,-0.0021,163728,-0.0218,0.0231,296,-0.1243,0.0882,0.0385,0.012
201912,19971,"rehoboth beach, de",,582500,-0.0276,0.022,271,-0.0814,-0.1026,131.5,0.0354,0.2064,20,-0.5,0,0,,,12,-0.625,-0.5,16,-0.4839,7,248.5683761,-0.0065,-0.0182,2200,-0.0179,0.0476,986039,-0.015,0.03,287,-0.1196,0.059,-0.046,0.0524
201912,34952,"port saint lucie, fl",,239869,0.0205,0.0209,271,0.0463,0.0074,65,0.1207,0.2037,80,0,0.1765,4,0,,60,-0.1667,-0.3182,102,-0.2555,-0.113,142.1314394,0.0208,0.037,1721,0.0029,-0.0188,330632,-0.0387,0.2086,373,-0.0581,0.3764,-0.1526,-0.0511
201912,23322,"chesapeake, va",*,420000,0.0073,,271,-0.1258,-0.1342,67.5,0.0714,-0.0074,44,-0.56,-0.2143,4,0,0,32,-0.5556,0,0,,,158.2413088,0.0035,0.0339,2644,0.0092,0.0304,453679,0.0145,0.0849,271,-0.1258,0,0,0
201912,29483,"summerville, sc",,297855,-7.00E-04,0.013,271,-0.0321,-0.1201,72,-0.027,0,48,-0.4286,-0.2941,8,-0.3333,0,96,-0.2258,0.2632,117,-0.1333,-0.1333,138.2664093,0.0112,0.0548,2201,-0.0143,-0.0283,334715,0.0103,0.0363,388,-0.0651,0.4317,-0.0504,-0.0066
201912,77055,"houston, tx",,572500,-0.0215,-0.1193,270,-0.0592,-0.0559,70,0.0769,-0.1026,32,-0.5789,-0.3333,4,0,0,24,-0.7273,-0.25,60,-0.0909,-0.25,218.3720914,-0.0183,-0.0781,2576,-0.0149,-0.0747,663287,-0.0369,-0.1276,330,-0.0652,0.2222,-0.0077,-0.0575
201912,33181,"miami, fl",*,299050,0.0346,,270,-0.0323,,95.5,-0.1239,,36,-0.4,-0.3077,0,-1,-1,40,0,0.25,68,0.2143,0.7,194.8717949,0.0024,-0.0228,1365,0.0089,-0.1485,533858,0.0126,-0.0713,338,0.009,0.2519,0.0511,0.1306
201912,28451,"leland, nc",,322550,-0.0077,0.0274,270,-0.0037,0.1688,82.5,0.0443,-0.0625,72,-0.1,0.3846,4,-0.8,0,32,-0.3846,-0.2,178,-0.1359,0.0056,150.6703652,-0.0039,0.084,2203,-0.0054,-0.0068,351482,-0.0182,0.0536,448,-0.0608,0.6593,-0.1009,-0.107
201912,37087,"lebanon, tn",,357000,0.0052,-0.035,270,-0.0559,-0.2105,44,0.1892,0,112,-0.125,0.1667,0,-1,-1,52,-0.4583,-0.2778,56,-0.3,0.098,148.7482824,7.00E-04,0.0021,2466,0.009,-0.039,402843,-0.0029,0.0014,326,-0.1093,0.2074,-0.0723,0.0583
201912,28465,"oak island, nc",,399050,0,0.1403,270,-0.0357,0.1739,117,0.0174,-0.1069,36,-0.25,0.5,0,,,20,-0.6429,0,67,-0.2024,0.3137,251.8222966,0.0075,0.0733,1590.5,3.00E-04,0.0554,488519,3.00E-04,0.148,337,-0.0742,0.2481,-0.0519,0.0264
201912,40324,"georgetown, ky",,293250,0.0149,0.1281,269,-0.0912,-0.0594,84,0.2174,-0.2,36,-0.4375,-0.4,4,-0.8333,0,20,-0.6667,-0.5,199,-0.0913,0.5547,130.0205508,0.0058,0.1044,2216,0.0059,-0.0195,321100,0.0166,0.0964,468,-0.0913,0.7398,-1.00E-04,0.2922
201912,93536,"lancaster, ca",,399995,0.0125,0.0812,269,-0.2846,-0.4165,62.5,0.2755,0.0776,96,-0.4146,-0.3143,4,,-0.5,52,-0.381,-0.35,273,-0.0714,0.3929,174.4790824,-0.0103,0.006,2418,0.0215,0.1174,440947,0.0306,0.1346,542,-0.191,1.0149,0.233,0.5897
201912,77449,"katy, tx",,210050,0,5.00E-04,269,-0.0561,0.0632,47,0.2051,-0.0784,112,-0.2222,0.12,16,-0.2,1,88,0.1,1.2,173,-0.1082,0.2014,97.91137521,-0.015,-0.0052,2194,0.033,0.0157,215621,0.0094,-0.0361,442,-0.0772,0.6431,-0.0376,0.074
201912,28741,"highlands, nc",,672550,-0.0037,0.076,269,-0.0561,-0.2088,170,0.0759,0.0429,12,-0.4,-0.25,0,,,8,-0.6,0,39,-0.2778,0.3448,0,,,0,,,929219,-0.0011,0.0491,308,-0.0914,0.145,-0.0445,0.0597
201912,32962,"vero beach, fl",,167550,-0.0616,-0.1583,269,0.0675,0.0935,51.5,0.0957,-0.1271,80,-0.2857,-0.0909,0,,,60,0,0,92,-0.0417,0.0337,129.4292938,-0.0285,0.1949,1300,0,0.167,202132,-0.0346,-0.1356,361,0.0374,0.342,-0.0389,-0.0198
201912,33437,"boynton beach, fl",,299999.5,-0.0261,-0.0324,268,0.019,-0.2,56.5,0.13,-0.0424,84,-0.16,0,4,0,,76,-0.1364,-0.2963,138,-0.1481,0.0866,162.8922398,0.0063,-0.0025,1822,0,-0.0162,323298,-0.0016,-0.0058,406,-0.0447,0.5149,-0.101,0.1358
201912,29501,"florence, sc",,235050,-0.0204,0.0352,268,-0.1492,0,103,0.1196,0.03,28,-0.4615,-0.4167,0,,,12,-0.7273,-0.5714,8,0.1429,-0.8961,102.8605959,4.00E-04,0.0698,2322,-4.00E-04,0.0696,270486,-4.00E-04,0.1562,276,-0.1429,0.0299,0.0076,-0.2575
201912,77304,"conroe, tx",,300040,0.002,-0.0476,268,-0.0463,-0.0325,80,0.0127,-0.0698,80,0.4286,0.1111,8,-0.6,-0.6667,68,0.0625,0.7,98,-0.0841,0.1011,124.9248087,-0.0052,3.00E-04,2607.5,0.0194,0.0056,382905,0.0196,-0.0266,366,-0.0567,0.3657,-0.0151,0.0444
201912,28460,"sneads ferry, nc",*,308625,0.0289,,268,-0.036,,84.5,0.2071,,44,-0.3125,0.8333,0,-1,,12,-0.625,-0.25,119,-0.0083,0.3077,166.8291546,0.0328,0.0631,2058,0.0208,0.1389,427074,0.0208,0.1165,387,-0.0276,0.444,0.0124,-0.056
201912,60062,"northbrook, il",,495000,-0.0749,-0.0731,268,-0.1096,-0.0074,78,0.0541,0,40,-0.2857,0,0,,,28,-0.5333,-0.3636,63,-0.3152,-0.241,208.2029892,-0.0158,-0.0152,2367,-0.0479,-0.0536,653911,-0.0352,0.0281,331,-0.1578,0.2351,-0.0706,-0.0723
201912,30344,"atlanta, ga",,191250,-0.019,0.1587,267,0.1033,0.2654,49.5,-0.1316,0.0532,108,0.1739,0.2857,0,,,72,-0.25,0.125,82,-0.2477,-0.3051,110.6811664,0.0525,0.1441,1232.5,0.0094,0.0094,203034,0.0097,0.0873,349,-0.0057,0.3071,-0.1433,-0.2521
201912,73505,"lawton, ok",*,109950,-9.00E-04,-9.00E-04,267,-0.0111,,87,0.1154,-0.0745,52,-0.0714,-0.1875,0,,-1,32,-0.2,-0.2727,5,0.25,,74.375,0.0028,-0.0259,1500,-0.0625,0,139766,-0.0029,0.053,272,-0.0073,0.0187,0.0039,0.0187
201912,23434,"suffolk, va",,279082.5,0.0334,0.0338,266,-0.0534,-0.2036,59.5,0.1442,-0.2563,56,-0.5625,-0.0667,0,-1,,44,0.1,0.8333,1,0,0,128.3437118,0.0083,0.0712,2174,0.0088,0,283076,0.0014,0.0608,267,-0.0532,0.0038,2.00E-04,8.00E-04
201912,78260,"san antonio, tx",,411995,-0.0189,-0.0018,266,0,0.0114,74.5,-0.1131,0.0493,56,-0.1765,-0.1765,0,-1,-1,60,-0.2857,-0.2857,66,-0.3529,-0.2414,144.4740346,0.0112,0.0309,3108,-3.00E-04,0.0084,454614,5.00E-04,0.0045,332,-0.0978,0.2481,-0.1353,-0.0827
201912,73013,"edmond, ok",,292995,0.0105,0.0466,266,-0.0534,-0.1865,68.5,0.0703,-0.0214,80,0,0.25,8,,1,44,-0.5417,-0.4211,0,,,134.1463167,0.0205,0.0779,2369.5,0.0015,-0.0419,405030,0.0345,0.0296,266,-0.0534,0,0,0
201912,27540,"holly springs, nc",,429750,-0.0122,0.0231,265,-0.0328,0.3119,81.5,0.1164,0.2348,48,-0.3333,0.0909,4,0,0,48,-0.52,-0.1429,42,-0.2632,0.2727,152.8357311,0.0035,-0.0037,2910,-0.0251,0.0211,443998,-0.0139,0.0165,307,-0.0725,0.1585,-0.0495,-0.0049
201912,96814,"honolulu, hi",*,907050,0.0214,-0.033,265,-0.0702,-0.0075,92.5,0.0054,,56,-0.1765,-0.2632,0,,,24,-0.4,-0.4,0,,,933.7447705,0.0209,0.0209,975,0.0093,-0.0598,1759141,0.0337,-0.1129,265,-0.0702,0,0,0
201912,32404,"panama city, fl",*,229050,-0.0039,,264,0.0233,,63.5,0.0948,,112,0.4,0.6471,8,0,-0.3333,56,-0.4615,1.3333,0,,-1,129.4444444,-0.007,0.0737,1752,0.0234,0.0092,248982,-0.0092,-0.0021,264,0.0233,0,0,-0.0056
201912,28117,"mooresville, nc",*,492050,-0.0804,0.0144,264,-0.0571,-0.2807,85.5,-0.0604,,44,-0.3529,-0.4762,8,,1,52,-0.3158,-0.4348,87,-0.1792,-0.0333,157.8362448,-0.0332,0.0452,3110.5,-0.0132,-0.0551,746915,-0.0189,0.0706,351,-0.0907,0.3295,-0.049,0.0843
201912,62901,"carbondale, il",*,95045,-0.0105,,264,-0.0186,,38.5,0.8333,,16,0.3333,1,0,,,4,-0.8571,0,38,0.1176,0.8095,57.38745069,0.0068,-0.1289,1551,-0.0306,-0.0227,123886,-0.0321,-0.0472,302,-0.0033,0.1439,0.0175,0.003
201912,28374,"pinehurst, nc",*,448050,0.0953,,264,-0.0897,-0.1429,100,0.1765,-0.1667,28,-0.5625,-0.4167,0,-1,,24,-0.4545,-0.3333,90,0,0.3433,111.1123099,0.0132,0.4433,1963.5,0.0137,0.87,571635,0.0439,0.1329,354,-0.0684,0.3409,0.0306,0.1234
201912,77056,"houston, tx",,712550,0.0193,0.0179,264,-0.0671,-0.0571,87,0.0482,-0.1869,44,-0.1538,0.2222,4,,0,24,-0.4545,-0.25,24,-0.04,0,274.9103228,0.0106,-0.0032,2658.5,0.0479,-0.0389,1203862,0.0249,0.0065,288,-0.0649,0.0909,0.0026,0.0052
201912,29316,"boiling springs, sc",,223050,-0.0018,0.0071,264,-0.0769,-0.0671,74,0.4231,0.1212,48,-0.25,-0.4545,0,-1,-1,16,-0.7647,-0.5,172,-0.0753,1.2933,91.37898112,-0.0135,-0.0125,1585,-0.0056,0.0108,239272,-0.0031,-0.0059,436,-0.0763,0.6515,0.0012,0.3865
201912,78624,"fredericksburg, tx",,530050,0,0.1276,264,-0.0737,0.0233,104.5,0.1611,-0.1292,24,-0.4,-0.3333,0,,,28,-0.4167,0.4,63,0.3696,0.575,271.1427393,-0.0032,0.1648,2148,0.0437,-9.00E-04,889128,0.0462,0.2253,327,-0.0121,0.2386,0.0772,0.0836
201912,10028,"new york, ny",,2097550,0.0487,-0.0466,263,-0.0868,-0.0187,100.5,0.0691,0.0924,12,-0.5714,0,0,,,12,-0.6667,-0.25,64,-0.0725,0.0847,266,,,137.5,,,4004490,-0.0339,-0.0405,327,-0.084,0.2433,0.0038,0.0232
201912,23451,"virginia beach, va",*,590050,0.0727,,263,-0.1489,,84,0.0633,,40,-0.5238,-0.0909,0,,-1,16,-0.5,-0.4286,0,,-1,262.6437509,0.0063,0.0566,2339.5,0.0634,0.1082,779457,0.0305,0.1482,263,-0.1489,0,0,-0.0026
201912,46307,"crown point, in",,280050,-0.0071,0.0226,262,-0.0807,0.0275,71.5,0.3491,-0.0069,52,-0.4348,-0.2778,4,-0.5,0,80,-0.4737,-0.0909,55,-0.127,0.1,130.6046239,0.0115,0.0516,2352.5,-0.014,0.0521,349863,-0.0131,-0.005,317,-0.0891,0.2099,-0.0111,0.0138
201912,31322,"pooler, ga",,264555,-0.0163,0.058,262,-0.0224,0.1008,89,0.0988,0.0854,48,-0.2,-0.25,0,-1,-1,60,-0.3182,0.875,55,-0.0179,-0.5455,119.5906433,0.0122,0.1033,2239,-0.0374,-0.0569,316739,-0.0115,0.0768,317,-0.0216,0.2099,0.001,-0.2985
201912,75009,"celina, tx",,388467,-0.0043,-0.004,262,-0.0507,-0.0997,69,0.1695,-0.1977,60,0.1538,0,56,2.5,1.3333,40,-0.4737,-0.2857,73,-0.1798,0.1406,148.2520982,-9.00E-04,0.0379,2684,-0.0183,-0.0852,431080,-0.0047,-0.0734,335,-0.0822,0.2786,-0.0438,0.0587
201912,30038,"lithonia, ga",,167500,-0.0431,0.0665,262,0.0155,0.0438,64.5,0.1944,-0.1042,92,0.0952,0.4375,0,-1,-1,40,-0.5455,-0.2857,193,-0.1891,0.3497,59.35073735,0.009,-0.0421,1292,0,-0.1126,219663,-0.0209,0.0216,455,-0.0827,0.7366,-0.1858,0.1669
201912,23456,"virginia beach, va",,481000,0.0458,0.1478,261,-0.1062,-0.2043,82.5,0.1149,-0.0294,56,-0.1765,0.2727,4,-0.75,-0.5,28,-0.4615,0.1667,0,,-1,178.5757422,0.0167,0.0749,2481,4.00E-04,0.0337,548509,0.022,0.1319,261,-0.1062,0,0,-0.003
201912,34231,"sarasota, fl",,370050,0.0041,0.1746,261,0.0482,-0.1498,74.5,-0.0325,-0.0325,60,-0.0625,0.0714,0,,,56,-0.1765,-0.3333,82,-0.1183,0.0513,221.8631909,-0.0055,0.0749,1727,0.0041,0.0595,630065,-0.0139,0.1109,343,0.0029,0.3142,-0.0593,0.0601
201912,10003,"new york, ny",,1607550,0.0053,0.149,261,-0.1329,-0.0151,79,0.3167,-0.0595,20,-0.5833,0.25,0,,,24,-0.7,-0.3333,114,0.0088,-0.0806,957.1978022,,,467,,,3168960,0.0737,0.255,375,-0.0942,0.4368,0.0614,-0.0311
201912,84043,"lehi, ut",*,448305,0.0427,,261,-0.081,-0.3587,42.5,-0.0341,-0.1667,124,0.2917,0.1071,16,-0.5,0.3333,44,-0.6857,-0.3889,260,-0.1156,-0.2192,142.3747716,0.0055,0.0683,3172,0.0147,0.3,492840,0.043,0.2929,521,-0.0986,0.9962,-0.039,0.178
201912,11354,"flushing, ny",,658050,-0.0015,0.0313,260,-0.0226,0.1017,108.5,0.1793,0.3562,20,-0.6154,-0.5,0,,,12,-0.25,-0.5714,73,-0.0135,23.3333,345.0769231,0.01,0.0022,625,0.0417,-0.0929,739311,-0.0244,0.014,333,-0.0206,0.2808,0.0026,0.2681
201912,37174,"spring hill, tn",,336950,-0.0376,0,260,-0.0714,-0.2073,38,0,-0.2083,100,-0.1935,0.3158,8,0,-0.3333,36,-0.5263,-0.4706,60,-0.2208,-0.0164,154.614463,0.0051,0.0496,2430.5,-0.0116,0.0043,398787,-0.0209,0.093,320,-0.1036,0.2308,-0.0442,0.0448
201912,10013,"new york, ny",,4450050,0.023,-0.043,260,-0.0909,-0.0335,106.5,-0.0819,-0.0739,12,-0.625,0.5,0,,,12,-0.625,-0.5,111,-0.0513,-0.1462,1975.855703,0.0133,0.0133,2017,0.0085,-0.0137,5955795,0.0069,-0.0948,371,-0.0794,0.4269,0.0178,-0.0563
201912,93108,"santa barbara, ca",*,4395050,0.0023,-0.0222,260,-0.1156,0.2264,170,0.2057,,16,-0.2,0.3333,0,,,8,-0.75,-0.3333,31,0.0333,0.55,1044.025622,9.00E-04,0.0377,3357,-0.0161,-0.077,7417086,0.0482,-0.0028,291,-0.1019,0.1192,0.0172,0.0249
201912,33462,"lake worth, fl",,375050,-0.026,0.1312,260,0.0484,-0.2192,78.5,-0.0765,-0.0655,48,-0.2941,-0.25,4,,0,32,-0.2,-0.6,80,-0.1579,0.1594,233.5824548,0.0231,0.1254,1695,-0.0076,0.0534,3337769,-0.027,0.2198,340,-0.0087,0.3077,-0.0754,0.1005
201912,52732,"clinton, ia",*,68550,-0.02,,260,-0.058,,174,0.1523,,28,-0.3,0.1667,0,,,16,-0.6364,-0.3333,87,0.0116,1.122,53.47727915,-7.00E-04,-0.0748,1323.5,-0.0041,0.0134,87172,-0.0258,-0.0985,347,-0.0414,0.3346,0.023,0.0519
201912,75035,"frisco, tx",,464950,-0.0023,0.0019,260,-0.2262,-0.1798,74,0.1212,-0.0513,68,-0.0556,0.3077,12,2,0.5,60,-0.5313,0,117,-0.0565,0.4096,151.3113884,0.0236,0.0218,3359,-0.0121,-0.005,493353,0.0035,0.0296,377,-0.1804,0.45,0.081,0.1882
201912,27527,"clayton, nc",,307350,0.0136,0.0576,260,0.0612,-0.1304,63.5,0.0763,-0.2616,48,-0.4,-0.0769,12,-0.5,2,52,-0.3158,-0.0714,41,-0.2407,-0.2115,126.0393395,0.0177,0.063,2495,-0.0158,-0.0087,344476,0.0037,0.0917,301,0.0067,0.1577,-0.0627,-0.0162
201912,77018,"houston, tx",,397050,-0.0075,-0.0431,259,-0.0547,0.1614,67.5,0.0547,0.1638,28,-0.6667,-0.2222,0,-1,-1,28,-0.6316,0.1667,84,-0.0968,0.1507,211.4891219,0.0062,-0.0991,1899.5,3.00E-04,0.0131,555394,0.0216,0.0552,343,-0.0654,0.3243,-0.0151,-0.003
201912,11375,"forest hills, ny",,454550,-0.0098,0.0594,259,-0.0912,0.0278,77,0.0694,0.1324,52,-0.0714,0.3,0,,,28,-0.4615,0.4,173,0.0117,1.5441,113.1818182,,,250,,,713755,0.0093,0.0716,432,-0.0526,0.668,0.068,0.3981
201912,38401,"columbia, tn",,270950,0.0037,0.0304,259,-0.0717,-0.1279,60,0.1765,-0.1045,68,-0.3704,-0.1053,8,1,1,40,-0.4444,0.1111,56,-0.2222,-0.1765,144.3406441,0.0141,0.0392,2077,-0.0095,0.0333,388616,0.0336,0.158,315,-0.1026,0.2162,-0.0418,-0.0127
201912,33896,"davenport, fl",,312050,0.0068,0.1143,258,-0.0153,0.1622,76,0.1515,-0.013,52,-0.2353,-0.35,8,,1,60,0,0.0714,88,-0.2414,-0.0928,141.0626925,0.0096,0.0111,2094,-0.0495,0.0805,343500,0.0167,0.0377,346,-0.0847,0.3411,-0.1017,-0.0959
